Time, Perror, Wtx, Tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, erro e total, reenvios, Tout total;
3219, 0.1, 7, 3, 0, 2, 1, 0, 2, 5, 3, 1, 0, 3, 1, 4, 1, 0, 4, 6, 4, 0, 0, 4, 3, 5, 1, 0, 5, 4, 5, 0, 0, 5, 2, 9, 1, 0, 9, 7, 8, 2, 0, 8, 12, 5, 0, 0, 5, 8, 7, 0, 0, 7, 9, 7, 1, 0, 7, 11, 6, 0, 0, 6, 13, 2, 0, 0, 2, 14, 2, 0, 0, 2, 10, 7, 2, 0, 7, 15, 3, 0, 0, 3, 18, 3, 0, 0, 3, 19, 3, 1, 0, 3, 17, 4, 1, 0, 4, 16, 5, 1, 0, 5, 13, 74, 74;
3255, 0.1, 7, 4, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 10, 1, 0, 0, 1, 11, 1, 0, 0, 1, 8, 2, 0, 0, 2, 7, 3, 0, 0, 3, 9, 3, 0, 0, 3, 14, 2, 0, 0, 2, 16, 2, 0, 0, 2, 12, 3, 0, 0, 3, 13, 3, 0, 0, 3, 18, 2, 0, 0, 2, 15, 3, 1, 0, 3, 19, 2, 1, 0, 2, 17, 4, 1, 0, 4, 3, 22, 22;
3275, 0.1, 7, 5, 1, 2, 0, 0, 2, 0, 3, 1, 0, 3, 3, 3, 0, 0, 3, 4, 3, 0, 0, 3, 5, 3, 0, 0, 3, 6, 3, 0, 0, 3, 2, 6, 2, 0, 6, 9, 4, 1, 0, 4, 11, 5, 0, 0, 5, 8, 6, 0, 0, 6, 7, 7, 1, 0, 7, 12, 6, 0, 0, 6, 10, 7, 0, 0, 7, 15, 3, 0, 0, 3, 13, 5, 0, 0, 5, 16, 3, 0, 0, 3, 17, 3, 0, 0, 3, 18, 4, 0, 0, 4, 14, 17, 2, 0, 17, 19, 14, 1, 0, 14, 8, 87, 87;
3381, 0.1, 8, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 4, 0, 0, 4, 5, 4, 0, 0, 4, 6, 4, 0, 0, 4, 8, 4, 0, 0, 4, 9, 4, 0, 0, 4, 11, 4, 0, 0, 4, 10, 5, 1, 0, 5, 7, 6, 0, 0, 6, 12, 3, 0, 0, 3, 16, 4, 1, 0, 4, 17, 4, 0, 0, 4, 14, 5, 0, 0, 5, 15, 5, 0, 0, 5, 13, 6, 0, 0, 6, 18, 7, 3, 0, 7, 19, 7, 1, 0, 7, 6, 60, 60;
3392, 0.1, 8, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 2, 5, 3, 0, 5, 8, 6, 0, 0, 6, 9, 6, 1, 0, 6, 10, 6, 0, 0, 6, 7, 8, 2, 0, 8, 15, 3, 0, 0, 3, 14, 5, 2, 0, 5, 11, 9, 3, 0, 9, 16, 4, 0, 0, 4, 13, 9, 0, 0, 9, 12, 10, 2, 0, 10, 18, 4, 0, 0, 4, 19, 4, 0, 0, 4, 17, 9, 1, 0, 9, 14, 74, 74;
3418, 0.1, 8, 3, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 4, 2, 0, 0, 2, 1, 4, 0, 0, 4, 8, 4, 2, 0, 4, 6, 5, 1, 0, 5, 7, 5, 1, 0, 5, 12, 4, 1, 0, 4, 13, 2, 0, 0, 2, 11, 5, 0, 0, 5, 10, 6, 0, 0, 6, 9, 8, 1, 0, 8, 14, 5, 1, 0, 5, 19, 4, 0, 0, 4, 17, 5, 0, 0, 5, 18, 5, 0, 0, 5, 15, 6, 0, 0, 6, 16, 7, 0, 0, 7, 7, 61, 61;
3448, 0.1, 8, 4, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 2, 1, 0, 2, 4, 4, 0, 0, 4, 5, 4, 1, 0, 4, 6, 4, 1, 0, 4, 2, 5, 3, 0, 5, 8, 5, 1, 0, 5, 9, 6, 1, 0, 6, 11, 3, 1, 0, 3, 10, 7, 1, 0, 7, 7, 9, 0, 0, 9, 12, 6, 0, 0, 6, 16, 4, 1, 0, 4, 17, 4, 0, 0, 4, 13, 7, 2, 0, 7, 18, 4, 0, 0, 4, 15, 10, 0, 0, 10, 14, 13, 2, 0, 13, 19, 9, 1, 0, 9, 16, 88, 88;
3512, 0.1, 8, 5, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 0, 0, 2, 7, 3, 0, 0, 3, 3, 4, 0, 0, 4, 6, 4, 0, 0, 4, 8, 4, 1, 0, 4, 11, 4, 0, 0, 4, 12, 4, 0, 0, 4, 13, 3, 0, 0, 3, 10, 6, 0, 0, 6, 9, 9, 2, 0, 9, 14, 7, 0, 0, 7, 15, 8, 2, 0, 8, 18, 7, 0, 0, 7, 16, 8, 0, 0, 8, 19, 7, 0, 0, 7, 17, 10, 2, 0, 10, 7, 74, 74;
3572, 0.1, 9, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 2, 2, 0, 0, 2, 4, 2, 0, 0, 2, 7, 2, 0, 0, 2, 9, 2, 0, 0, 2, 12, 2, 0, 0, 2, 8, 3, 1, 0, 3, 10, 3, 1, 0, 3, 13, 3, 0, 0, 3, 14, 3, 0, 0, 3, 15, 4, 0, 0, 4, 11, 7, 0, 0, 7, 19, 6, 0, 0, 6, 17, 8, 1, 0, 8, 18, 8, 1, 0, 8, 16, 11, 3, 0, 11, 7, 51, 51;
3583, 0.1, 9, 2, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 1, 2, 1, 0, 2, 0, 4, 2, 0, 4, 5, 4, 0, 0, 4, 6, 4, 0, 0, 4, 4, 5, 1, 0, 5, 7, 5, 0, 0, 5, 9, 5, 0, 0, 5, 10, 5, 1, 0, 5, 8, 6, 1, 0, 6, 12, 3, 0, 0, 3, 11, 5, 0, 0, 5, 16, 2, 0, 0, 2, 17, 2, 0, 0, 2, 15, 3, 0, 0, 3, 13, 5, 1, 0, 5, 14, 5, 0, 0, 5, 18, 5, 0, 0, 5, 19, 9, 0, 0, 9, 7, 61, 61;
3609, 0.1, 9, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 2, 1, 0, 2, 9, 2, 1, 0, 2, 5, 3, 0, 0, 3, 7, 3, 0, 0, 3, 8, 3, 0, 0, 3, 10, 3, 0, 0, 3, 6, 4, 1, 0, 4, 11, 5, 0, 0, 5, 12, 5, 1, 0, 5, 13, 5, 1, 0, 5, 15, 4, 1, 0, 4, 17, 4, 0, 0, 4, 14, 6, 0, 0, 6, 18, 5, 2, 0, 5, 16, 6, 0, 0, 6, 19, 6, 2, 0, 6, 10, 50, 50;
3633, 0.1, 9, 4, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 5, 2, 0, 0, 2, 1, 4, 0, 0, 4, 2, 5, 1, 0, 5, 10, 5, 0, 0, 5, 6, 6, 2, 0, 6, 7, 6, 1, 0, 6, 9, 6, 0, 0, 6, 12, 5, 0, 0, 5, 8, 7, 1, 0, 7, 14, 3, 1, 0, 3, 11, 7, 0, 0, 7, 16, 3, 1, 0, 3, 17, 3, 0, 0, 3, 15, 4, 0, 0, 4, 13, 14, 2, 0, 14, 18, 12, 0, 0, 12, 19, 12, 2, 0, 12, 11, 88, 88;
3697, 0.1, 9, 5, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 3, 0, 0, 3, 1, 3, 1, 0, 3, 8, 3, 0, 0, 3, 9, 3, 0, 0, 3, 6, 4, 1, 0, 4, 5, 6, 0, 0, 6, 7, 6, 0, 0, 6, 13, 5, 0, 0, 5, 11, 8, 1, 0, 8, 12, 7, 3, 0, 7, 10, 9, 1, 0, 9, 16, 6, 1, 0, 6, 15, 7, 1, 0, 7, 17, 5, 0, 0, 5, 18, 5, 0, 0, 5, 14, 11, 3, 0, 11, 19, 9, 0, 0, 9, 12, 83, 83;
3767, 0.1, 10, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 3, 2, 0, 3, 8, 3, 0, 0, 3, 5, 4, 1, 0, 4, 10, 5, 1, 0, 5, 6, 7, 0, 0, 7, 7, 8, 1, 0, 8, 11, 8, 2, 0, 8, 12, 8, 0, 0, 8, 13, 8, 1, 0, 8, 9, 9, 2, 0, 9, 15, 7, 0, 0, 7, 17, 5, 1, 0, 5, 18, 4, 0, 0, 4, 14, 8, 0, 0, 8, 19, 4, 0, 0, 4, 16, 8, 1, 0, 8, 12, 83, 83;
3778, 0.1, 10, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 1, 0, 2, 6, 2, 0, 0, 2, 3, 3, 0, 0, 3, 7, 3, 0, 0, 3, 4, 6, 1, 0, 6, 9, 6, 0, 0, 6, 10, 6, 0, 0, 6, 11, 7, 1, 0, 7, 12, 9, 2, 0, 9, 8, 10, 0, 0, 10, 13, 9, 0, 0, 9, 15, 8, 0, 0, 8, 17, 5, 0, 0, 5, 18, 5, 0, 0, 5, 14, 10, 1, 0, 10, 16, 9, 0, 0, 9, 19, 9, 1, 0, 9, 7, 92, 92;
3804, 0.1, 10, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 4, 1, 0, 4, 0, 5, 0, 0, 5, 5, 5, 0, 0, 5, 8, 5, 0, 0, 5, 10, 5, 0, 0, 5, 7, 7, 1, 0, 7, 6, 8, 0, 0, 8, 9, 8, 0, 0, 8, 11, 8, 0, 0, 8, 12, 8, 0, 0, 8, 14, 4, 1, 0, 4, 13, 5, 0, 0, 5, 16, 4, 0, 0, 4, 18, 2, 1, 0, 2, 19, 2, 0, 0, 2, 15, 6, 0, 0, 6, 17, 7, 1, 0, 7, 5, 76, 76;
3834, 0.1, 10, 4, 3, 1, 0, 0, 1, 0, 2, 0, 0, 2, 4, 2, 0, 0, 2, 1, 3, 0, 0, 3, 5, 3, 0, 0, 3, 6, 5, 0, 0, 5, 2, 6, 2, 0, 6, 8, 7, 0, 0, 7, 10, 7, 0, 0, 7, 11, 6, 1, 0, 6, 9, 8, 0, 0, 8, 7, 9, 1, 0, 9, 12, 8, 0, 0, 8, 13, 8, 0, 0, 8, 17, 4, 0, 0, 4, 18, 4, 0, 0, 4, 14, 9, 1, 0, 9, 19, 5, 1, 0, 5, 15, 8, 1, 0, 8, 16, 9, 1, 0, 9, 8, 94, 94;
3886, 0.1, 10, 5, 0, 1, 0, 0, 1, 5, 1, 0, 0, 1, 2, 2, 0, 0, 2, 4, 2, 0, 0, 2, 1, 3, 2, 0, 3, 3, 3, 0, 0, 3, 7, 3, 0, 0, 3, 6, 4, 1, 0, 4, 8, 4, 2, 0, 4, 10, 4, 0, 0, 4, 11, 4, 0, 0, 4, 9, 5, 1, 0, 5, 14, 3, 0, 0, 3, 16, 3, 0, 0, 3, 15, 5, 0, 0, 5, 13, 6, 0, 0, 6, 12, 7, 1, 0, 7, 17, 6, 0, 0, 6, 18, 6, 1, 0, 6, 19, 6, 1, 0, 6, 9, 58, 58;
3926, 0.2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 2, 0, 0, 2, 4, 2, 0, 0, 2, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 2, 1, 0, 2, 10, 2, 0, 0, 2, 11, 1, 0, 0, 1, 12, 1, 0, 0, 1, 13, 3, 0, 0, 3, 14, 1, 0, 0, 1, 15, 4, 1, 0, 4, 16, 2, 0, 0, 2, 17, 3, 0, 0, 3, 18, 3, 1, 0, 3, 19, 2, 1, 0, 2, 4, 15, 15;
3941, 0.2, 1, 2, 0, 4, 2, 0, 4, 1, 4, 0, 0, 4, 2, 3, 0, 0, 3, 3, 1, 0, 0, 1, 4, 2, 0, 0, 2, 5, 3, 1, 0, 3, 6, 3, 1, 0, 3, 7, 3, 1, 0, 3, 8, 3, 0, 0, 3, 9, 1, 0, 0, 1, 10, 3, 1, 0, 3, 11, 2, 0, 0, 2, 12, 2, 1, 0, 2, 13, 1, 0, 0, 1, 14, 5, 1, 0, 5, 15, 2, 0, 0, 2, 16, 1, 0, 0, 1, 17, 3, 0, 0, 3, 18, 2, 0, 0, 2, 19, 1, 0, 0, 1, 8, 29, 29;
3999, 0.2, 1, 3, 0, 2, 0, 0, 2, 1, 4, 2, 0, 4, 2, 1, 0, 0, 1, 3, 3, 0, 0, 3, 4, 1, 0, 0, 1, 5, 6, 1, 0, 6, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 6, 0, 0, 6, 9, 1, 0, 0, 1, 10, 1, 0, 0, 1, 11, 2, 0, 0, 2, 12, 7, 2, 0, 7, 13, 2, 0, 0, 2, 14, 2, 0, 0, 2, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 17, 3, 0, 0, 3, 18, 1, 0, 0, 1, 19, 8, 3, 0, 8, 8, 34, 34;
4102, 0.2, 1, 4, 0, 2, 0, 0, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 4, 2, 0, 4, 4, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 3, 0, 0, 3, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 2, 0, 0, 2, 10, 2, 1, 0, 2, 11, 1, 0, 0, 1, 12, 2, 0, 0, 2, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 15, 1, 0, 0, 1, 16, 1, 0, 0, 1, 17, 2, 0, 0, 2, 18, 1, 0, 0, 1, 19, 1, 0, 0, 1, 4, 15, 15;
4162, 0.2, 1, 5, 0, 2, 0, 0, 2, 1, 2, 1, 0, 2, 2, 3, 1, 0, 3, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 7, 2, 1, 0, 2, 8, 1, 0, 0, 1, 9, 2, 0, 0, 2, 10, 1, 0, 0, 1, 11, 2, 0, 0, 2, 12, 2, 1, 0, 2, 13, 1, 0, 0, 1, 14, 8, 3, 0, 8, 15, 2, 1, 0, 2, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 18, 1, 0, 0, 1, 19, 1, 0, 0, 1, 8, 16, 16;
4242, 0.2, 2, 1, 1, 1, 0, 0, 1, 0, 3, 0, 0, 3, 3, 3, 0, 0, 3, 4, 3, 1, 0, 3, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 2, 14, 3, 0, 14, 7, 10, 2, 0, 10, 8, 8, 2, 0, 8, 10, 5, 1, 0, 5, 11, 2, 0, 0, 2, 12, 1, 0, 0, 1, 9, 9, 4, 0, 9, 14, 1, 0, 0, 1, 13, 4, 1, 0, 4, 16, 1, 0, 0, 1, 17, 2, 1, 0, 2, 18, 1, 0, 0, 1, 15, 6, 4, 0, 6, 19, 8, 1, 0, 8, 20, 66, 66;
4278, 0.2, 2, 2, 0, 3, 1, 0, 3, 1, 3, 0, 0, 3, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 2, 0, 0, 2, 6, 1, 0, 0, 1, 3, 3, 1, 0, 3, 8, 1, 0, 0, 1, 7, 3, 1, 0, 3, 10, 1, 0, 0, 1, 11, 2, 0, 0, 2, 12, 2, 0, 0, 2, 13, 1, 0, 0, 1, 9, 6, 0, 0, 6, 15, 4, 1, 0, 4, 16, 1, 0, 0, 1, 14, 6, 2, 0, 6, 17, 3, 1, 0, 3, 19, 3, 1, 0, 3, 18, 5, 0, 0, 5, 8, 32, 32;
4311, 0.2, 2, 3, 0, 2, 1, 0, 2, 2, 3, 2, 0, 3, 1, 5, 1, 0, 5, 4, 2, 0, 0, 2, 3, 4, 1, 0, 4, 5, 2, 0, 0, 2, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 9, 3, 2, 0, 3, 8, 7, 5, 0, 7, 10, 5, 0, 0, 5, 12, 4, 0, 0, 4, 11, 7, 2, 0, 7, 13, 4, 1, 0, 4, 14, 2, 0, 0, 2, 15, 2, 0, 0, 2, 17, 2, 1, 0, 2, 16, 4, 1, 0, 4, 19, 1, 0, 0, 1, 18, 8, 2, 0, 8, 19, 49, 49;
4392, 0.2, 2, 4, 0, 1, 0, 0, 1, 1, 5, 2, 0, 5, 2, 5, 1, 0, 5, 4, 2, 1, 0, 2, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 3, 4, 0, 0, 4, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 10, 2, 0, 0, 2, 11, 1, 0, 0, 1, 7, 5, 1, 0, 5, 12, 3, 1, 0, 3, 13, 3, 2, 0, 3, 15, 2, 0, 0, 2, 14, 3, 1, 0, 3, 16, 2, 0, 0, 2, 17, 4, 0, 0, 4, 19, 1, 0, 0, 1, 18, 4, 1, 0, 4, 10, 31, 31;
4456, 0.2, 2, 5, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 2, 0, 0, 2, 4, 4, 1, 0, 4, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 10, 1, 0, 0, 1, 7, 5, 2, 0, 5, 12, 1, 0, 0, 1, 13, 1, 0, 0, 1, 11, 4, 1, 0, 4, 14, 2, 1, 0, 2, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 18, 1, 0, 0, 1, 15, 3, 1, 0, 3, 19, 6, 3, 0, 6, 9, 21, 21;
4516, 0.2, 3, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 2, 1, 0, 2, 10, 2, 0, 0, 2, 6, 3, 1, 0, 3, 12, 2, 1, 0, 2, 11, 5, 0, 0, 5, 13, 5, 1, 0, 5, 14, 5, 2, 0, 5, 15, 5, 2, 0, 5, 16, 6, 1, 0, 6, 17, 7, 4, 0, 7, 18, 5, 1, 0, 5, 19, 6, 2, 0, 6, 16, 41, 41;
4532, 0.2, 3, 2, 0, 3, 0, 0, 3, 1, 3, 0, 0, 3, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 4, 4, 0, 0, 4, 2, 9, 2, 0, 9, 8, 4, 1, 0, 4, 9, 2, 0, 0, 2, 11, 1, 0, 0, 1, 10, 2, 1, 0, 2, 7, 10, 3, 0, 10, 12, 3, 0, 0, 3, 13, 3, 0, 0, 3, 15, 1, 0, 0, 1, 14, 2, 1, 0, 2, 16, 2, 0, 0, 2, 18, 1, 0, 0, 1, 19, 3, 0, 0, 3, 17, 6, 1, 0, 6, 9, 42, 42;
4564, 0.2, 3, 3, 0, 1, 0, 0, 1, 2, 2, 1, 0, 2, 1, 3, 0, 0, 3, 4, 2, 0, 0, 2, 3, 4, 0, 0, 4, 5, 2, 0, 0, 2, 8, 1, 0, 0, 1, 7, 2, 1, 0, 2, 10, 1, 0, 0, 1, 6, 5, 0, 0, 5, 11, 3, 1, 0, 3, 12, 1, 0, 0, 1, 13, 1, 0, 0, 1, 9, 7, 2, 0, 7, 14, 5, 1, 0, 5, 15, 5, 0, 0, 5, 16, 2, 1, 0, 2, 17, 2, 0, 0, 2, 18, 2, 0, 0, 2, 19, 2, 0, 0, 2, 7, 33, 33;
4598, 0.2, 3, 4, 0, 2, 0, 0, 2, 1, 2, 1, 0, 2, 4, 1, 0, 0, 1, 2, 3, 0, 0, 3, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 5, 3, 1, 0, 3, 3, 5, 3, 0, 5, 9, 3, 1, 0, 3, 11, 1, 0, 0, 1, 12, 2, 0, 0, 2, 8, 6, 0, 0, 6, 10, 4, 1, 0, 4, 14, 2, 0, 0, 2, 13, 3, 0, 0, 3, 15, 3, 1, 0, 3, 18, 1, 0, 0, 1, 19, 1, 0, 0, 1, 17, 7, 2, 0, 7, 16, 8, 2, 0, 8, 12, 39, 39;
4658, 0.2, 3, 5, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 1, 0, 0, 1, 5, 2, 1, 0, 2, 1, 5, 2, 0, 5, 7, 1, 0, 0, 1, 6, 3, 0, 0, 3, 8, 2, 0, 0, 2, 4, 9, 3, 0, 9, 9, 7, 2, 0, 7, 12, 1, 0, 0, 1, 10, 7, 1, 0, 7, 13, 2, 0, 0, 2, 14, 2, 1, 0, 2, 11, 5, 1, 0, 5, 17, 2, 1, 0, 2, 16, 3, 0, 0, 3, 15, 4, 2, 0, 4, 19, 1, 0, 0, 1, 18, 2, 0, 0, 2, 14, 43, 43;
4733, 0.2, 4, 1, 1, 1, 0, 0, 1, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 4, 2, 1, 0, 2, 7, 1, 0, 0, 1, 3, 5, 1, 0, 5, 5, 4, 1, 0, 4, 9, 1, 0, 0, 1, 6, 4, 1, 0, 4, 10, 1, 0, 0, 1, 12, 1, 0, 0, 1, 8, 6, 1, 0, 6, 11, 4, 1, 0, 4, 14, 5, 1, 0, 5, 17, 1, 0, 0, 1, 15, 3, 0, 0, 3, 16, 4, 0, 0, 4, 13, 12, 5, 0, 12, 18, 8, 1, 0, 8, 19, 8, 2, 0, 8, 16, 55, 55;
4748, 0.2, 4, 2, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 1, 0, 2, 0, 3, 1, 0, 3, 5, 3, 0, 0, 3, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 6, 4, 2, 0, 4, 11, 3, 0, 0, 3, 7, 10, 3, 0, 10, 10, 10, 4, 0, 10, 12, 9, 1, 0, 9, 15, 2, 1, 0, 2, 16, 2, 0, 0, 2, 14, 4, 0, 0, 4, 13, 10, 4, 0, 10, 17, 3, 1, 0, 3, 19, 3, 2, 0, 3, 18, 4, 0, 0, 4, 20, 57, 57;
4778, 0.2, 4, 3, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 8, 1, 0, 0, 1, 6, 2, 1, 0, 2, 7, 2, 0, 0, 2, 9, 3, 0, 0, 3, 13, 1, 0, 0, 1, 11, 3, 0, 0, 3, 10, 4, 3, 0, 4, 15, 2, 0, 0, 2, 16, 2, 1, 0, 2, 12, 6, 3, 0, 6, 18, 3, 0, 0, 3, 17, 6, 1, 0, 6, 14, 8, 3, 0, 8, 19, 5, 3, 0, 5, 15, 37, 37;
4811, 0.2, 4, 4, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 2, 0, 0, 2, 5, 2, 1, 0, 2, 1, 3, 1, 0, 3, 2, 3, 1, 0, 3, 7, 2, 0, 0, 2, 6, 3, 0, 0, 3, 11, 3, 2, 0, 3, 12, 1, 0, 0, 1, 9, 5, 0, 0, 5, 10, 5, 1, 0, 5, 8, 6, 2, 0, 6, 14, 4, 0, 0, 4, 13, 5, 0, 0, 5, 18, 1, 0, 0, 1, 15, 5, 0, 0, 5, 17, 2, 0, 0, 2, 19, 2, 0, 0, 2, 16, 6, 2, 0, 6, 10, 42, 42;
4859, 0.2, 4, 5, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 3, 2, 0, 0, 2, 7, 1, 0, 0, 1, 9, 1, 0, 0, 1, 8, 2, 1, 0, 2, 6, 4, 0, 0, 4, 5, 7, 0, 0, 7, 11, 6, 1, 0, 6, 10, 9, 3, 0, 9, 12, 7, 1, 0, 7, 13, 5, 2, 0, 5, 17, 1, 0, 0, 1, 15, 2, 1, 0, 2, 14, 5, 0, 0, 5, 19, 3, 0, 0, 3, 16, 5, 1, 0, 5, 18, 4, 0, 0, 4, 10, 49, 49;
4924, 0.2, 5, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 2, 1, 0, 2, 4, 2, 0, 0, 2, 3, 3, 0, 0, 3, 9, 1, 0, 0, 1, 5, 4, 1, 0, 4, 8, 4, 1, 0, 4, 10, 4, 0, 0, 4, 7, 6, 1, 0, 6, 6, 7, 2, 0, 7, 14, 2, 0, 0, 2, 15, 2, 0, 0, 2, 13, 3, 0, 0, 3, 11, 6, 2, 0, 6, 16, 2, 1, 0, 2, 12, 5, 2, 0, 5, 17, 4, 1, 0, 4, 19, 4, 0, 0, 4, 18, 5, 2, 0, 5, 14, 48, 48;
4935, 0.2, 5, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 5, 2, 1, 0, 2, 6, 3, 0, 0, 3, 8, 3, 1, 0, 3, 7, 4, 1, 0, 4, 13, 1, 0, 0, 1, 9, 5, 0, 0, 5, 10, 5, 1, 0, 5, 11, 4, 2, 0, 4, 16, 1, 0, 0, 1, 14, 3, 0, 0, 3, 12, 5, 3, 0, 5, 18, 3, 1, 0, 3, 15, 6, 4, 0, 6, 17, 6, 1, 0, 6, 19, 7, 2, 0, 7, 17, 44, 44;
4958, 0.2, 5, 3, 3, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 3, 0, 0, 3, 4, 3, 1, 0, 3, 0, 4, 0, 0, 4, 7, 2, 0, 0, 2, 9, 1, 0, 0, 1, 8, 2, 0, 0, 2, 6, 5, 0, 0, 5, 5, 7, 2, 0, 7, 10, 4, 1, 0, 4, 11, 4, 0, 0, 4, 14, 1, 0, 0, 1, 13, 3, 0, 0, 3, 16, 2, 0, 0, 2, 12, 6, 1, 0, 6, 19, 3, 0, 0, 3, 18, 6, 1, 0, 6, 17, 10, 5, 0, 10, 15, 11, 4, 0, 11, 15, 60, 60;
5006, 0.2, 5, 4, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 2, 2, 0, 0, 2, 4, 3, 0, 0, 3, 0, 8, 3, 0, 8, 9, 1, 0, 0, 1, 5, 8, 0, 0, 8, 10, 1, 0, 0, 1, 6, 8, 1, 0, 8, 7, 8, 0, 0, 8, 8, 7, 1, 0, 7, 15, 2, 0, 0, 2, 12, 3, 0, 0, 3, 13, 4, 1, 0, 4, 14, 4, 1, 0, 4, 11, 5, 0, 0, 5, 16, 3, 0, 0, 3, 18, 2, 0, 0, 2, 17, 4, 2, 0, 4, 19, 3, 1, 0, 3, 10, 58, 58;
